"ID_RSU";"LCZ_PRIMARY";"LCZ_UNIQUENESS_VALUE";"ID_RSU.1";"LCZ_PRIMARY.1";"LCZ_UNIQUENESS_VALUE.1";"accord";"area";"location"
316;"Dense trees";NA;154;"Sparsely Built";1;FALSE;31.4739174817223;"Redon"
328;"Dense trees";NA;154;"Sparsely Built";1;FALSE;196.076566432719;"Redon"
335;"Bare rock paved";NA;154;"Sparsely Built";1;FALSE;26.5512504153885;"Redon"
337;"Low plants";NA;154;"Sparsely Built";1;FALSE;2139.82736364834;"Redon"
441;"Sparsely Built";1;178;"Sparsely Built";0.802157881266304;TRUE;3.78038105880842;"Redon"
477;"Sparsely Built";0.920165357842559;178;"Sparsely Built";0.802157881266304;TRUE;58.1167389637558;"Redon"
407;"Bare rock paved";NA;178;"Sparsely Built";0.802157881266304;FALSE;108.462983869482;"Redon"
431;"Bare rock paved";NA;178;"Sparsely Built";0.802157881266304;FALSE;52.162584819016;"Redon"
443;"Bare rock paved";NA;178;"Sparsely Built";0.802157881266304;FALSE;39.2833941216813;"Redon"
416;"Low plants";NA;178;"Sparsely Built";0.802157881266304;FALSE;8.50119727046695;"Redon"
331;"Scattered trees";NA;178;"Sparsely Built";0.802157881266304;FALSE;14.9955304337927;"Redon"
399;"Scattered trees";NA;178;"Sparsely Built";0.802157881266304;FALSE;48028.5945796324;"Redon"
450;"Bare rock paved";NA;189;"Sparsely Built";1;FALSE;635.879327234405;"Redon"
455;"Bare rock paved";NA;189;"Sparsely Built";1;FALSE;2.68841598602012;"Redon"
476;"Bare rock paved";NA;189;"Sparsely Built";1;FALSE;35.0948290623928;"Redon"
473;"Dense trees";NA;189;"Sparsely Built";1;FALSE;1036.95745619806;"Redon"
416;"Low plants";NA;189;"Sparsely Built";1;FALSE;51.9949675263051;"Redon"
466;"Bare rock paved";NA;189;"Sparsely Built";1;FALSE;5047.51763512825;"Redon"
394;"Sparsely Built";1;193;"Sparsely Built";0.898824426123212;TRUE;21.052491897135;"Redon"
397;"Sparsely Built";1;193;"Sparsely Built";0.898824426123212;TRUE;9237.6678216611;"Redon"
454;"Sparsely Built";0.4337390374285;193;"Sparsely Built";0.898824426123212;TRUE;144.02581978729;"Redon"
409;"Dense trees";NA;193;"Sparsely Built";0.898824426123212;FALSE;1102.44737067865;"Redon"
421;"Dense trees";NA;193;"Sparsely Built";0.898824426123212;FALSE;3.56495012459345;"Redon"
286;"Scattered trees";NA;193;"Sparsely Built";0.898824426123212;FALSE;7.31316147046164;"Redon"
394;"Sparsely Built";1;194;"Sparsely Built";0.249905164576513;TRUE;12695.2520639147;"Redon"
396;"Sparsely Built";1;194;"Sparsely Built";0.249905164576513;TRUE;16.5690156996716;"Redon"
397;"Sparsely Built";1;194;"Sparsely Built";0.249905164576513;TRUE;21.9774997385102;"Redon"
440;"Sparsely Built";0.666007687843215;194;"Sparsely Built";0.249905164576513;TRUE;34199.6652018889;"Redon"
454;"Sparsely Built";0.4337390374285;194;"Sparsely Built";0.249905164576513;TRUE;190.913069659029;"Redon"
543;"Sparsely Built";0.564072656142617;194;"Sparsely Built";0.249905164576513;TRUE;12.3912720859516;"Redon"
489;"Bare rock paved";NA;194;"Sparsely Built";0.249905164576513;FALSE;61.137413957731;"Redon"
286;"Scattered trees";NA;194;"Sparsely Built";0.249905164576513;FALSE;0.186641134147067;"Redon"
337;"Low plants";NA;194;"Sparsely Built";0.249905164576513;FALSE;1.4091262971051;"Redon"
397;"Sparsely Built";1;196;"Sparsely Built";1;TRUE;33.5844754150603;"Redon"
440;"Sparsely Built";0.666007687843215;196;"Sparsely Built";1;TRUE;10.2608583547844;"Redon"
454;"Sparsely Built";0.4337390374285;196;"Sparsely Built";1;TRUE;15560.2099605312;"Redon"
543;"Sparsely Built";0.564072656142617;196;"Sparsely Built";1;TRUE;11.5076138416771;"Redon"
403;"Bare rock paved";NA;196;"Sparsely Built";1;FALSE;290.66101549007;"Redon"
409;"Dense trees";NA;196;"Sparsely Built";1;FALSE;53.7488283291459;"Redon"
411;"Bare rock paved";NA;196;"Sparsely Built";1;FALSE;151.410297553521;"Redon"
412;"Water";NA;196;"Sparsely Built";1;FALSE;119.839248343815;"Redon"
421;"Dense trees";NA;196;"Sparsely Built";1;FALSE;4255.53240087535;"Redon"
439;"Dense trees";NA;196;"Sparsely Built";1;FALSE;292.609773001284;"Redon"
442;"Dense trees";NA;196;"Sparsely Built";1;FALSE;32.6969951626379;"Redon"
470;"Low plants";NA;196;"Sparsely Built";1;FALSE;165.800500007812;"Redon"
472;"Bare rock paved";NA;196;"Sparsely Built";1;FALSE;35.4852999925242;"Redon"
482;"Dense trees";NA;196;"Sparsely Built";1;FALSE;4.71920000051614;"Redon"
486;"Bare rock paved";NA;196;"Sparsely Built";1;FALSE;34.078649997944;"Redon"
492;"Dense trees";NA;196;"Sparsely Built";1;FALSE;1055.81962099485;"Redon"
496;"Dense trees";NA;196;"Sparsely Built";1;FALSE;149.513322414656;"Redon"
539;"Low plants";NA;196;"Sparsely Built";1;FALSE;43.8232500061858;"Redon"
547;"Water";NA;196;"Sparsely Built";1;FALSE;29.2853224247228;"Redon"
553;"Low plants";NA;196;"Sparsely Built";1;FALSE;27.1995595011394;"Redon"
559;"Dense trees";NA;196;"Sparsely Built";1;FALSE;52.0420567972924;"Redon"
564;"Bare rock paved";NA;196;"Sparsely Built";1;FALSE;281.978335993969;"Redon"
575;"Bare rock paved";NA;196;"Sparsely Built";1;FALSE;55.3076640088111;"Redon"
580;"Dense trees";NA;196;"Sparsely Built";1;FALSE;8.94025231862906;"Redon"
582;"Scattered trees";NA;196;"Sparsely Built";1;FALSE;1.4142759012102;"Redon"
583;"Water";NA;196;"Sparsely Built";1;FALSE;0.223201858025277;"Redon"
491;"Dense trees";NA;196;"Sparsely Built";1;FALSE;5141.70710001281;"Redon"
394;"Sparsely Built";1;198;"Sparsely Built";0.605966222004417;TRUE;8.64933717031954;"Redon"
396;"Sparsely Built";1;198;"Sparsely Built";0.605966222004417;TRUE;13527.4922334687;"Redon"
440;"Sparsely Built";0.666007687843215;198;"Sparsely Built";0.605966222004417;TRUE;35.5987429162888;"Redon"
465;"Sparsely Built";1;198;"Sparsely Built";0.605966222004417;TRUE;13296.3460302027;"Redon"
518;"Sparsely Built";0.80577474521471;198;"Sparsely Built";0.605966222004417;TRUE;101.954524129163;"Redon"
400;"Bare rock paved";NA;198;"Sparsely Built";0.605966222004417;FALSE;1958.95578617835;"Redon"
402;"Bare rock paved";NA;198;"Sparsely Built";0.605966222004417;FALSE;67.5530623369414;"Redon"
405;"Bare rock paved";NA;198;"Sparsely Built";0.605966222004417;FALSE;113.25446288439;"Redon"
430;"Bare rock paved";NA;198;"Sparsely Built";0.605966222004417;FALSE;8.65744661462668;"Redon"
489;"Bare rock paved";NA;198;"Sparsely Built";0.605966222004417;FALSE;42.7928159751464;"Redon"
425;"Scattered trees";NA;198;"Sparsely Built";0.605966222004417;FALSE;132.278337494354;"Redon"
441;"Sparsely Built";1;203;"Sparsely Built";1;TRUE;12958.9482921773;"Redon"
453;"Sparsely Built";1;203;"Sparsely Built";1;TRUE;43389.3618476241;"Redon"
477;"Sparsely Built";0.920165357842559;203;"Sparsely Built";1;TRUE;3.1826222112868;"Redon"
497;"Open low";0.196115506076856;203;"Sparsely Built";1;FALSE;38.8466502401279;"Redon"
500;"Open low";0.238084361499886;203;"Sparsely Built";1;FALSE;58.7299547755247;"Redon"
531;"Sparsely Built";0.567013665405127;203;"Sparsely Built";1;TRUE;117.414378240093;"Redon"
562;"Sparsely Built";0.291669813158481;203;"Sparsely Built";1;TRUE;121.67366597915;"Redon"
748;"Open low";0.213118522713949;203;"Sparsely Built";1;FALSE;12.441280095758;"Redon"
838;"Compact low";0.06793028881648;203;"Sparsely Built";1;FALSE;16.4085316736455;"Redon"
620;"Large low";NA;203;"Sparsely Built";1;FALSE;228.265284632565;"Redon"
431;"Bare rock paved";NA;203;"Sparsely Built";1;FALSE;35.5044789492385;"Redon"
436;"Bare rock paved";NA;203;"Sparsely Built";1;FALSE;151.940475916769;"Redon"
443;"Bare rock paved";NA;203;"Sparsely Built";1;FALSE;56.676605879562;"Redon"
537;"Low plants";NA;203;"Sparsely Built";1;FALSE;6587.66305345629;"Redon"
610;"Bare rock paved";NA;203;"Sparsely Built";1;FALSE;608.280000010098;"Redon"
769;"Bare rock paved";NA;203;"Sparsely Built";1;FALSE;890.330000011483;"Redon"
864;"Bare rock paved";NA;203;"Sparsely Built";1;FALSE;14.6646786880447;"Redon"
317;"Scattered trees";NA;203;"Sparsely Built";1;FALSE;1.25953713199124;"Redon"
444;"Low plants";NA;203;"Sparsely Built";1;FALSE;417.483659161458;"Redon"
399;"Scattered trees";NA;203;"Sparsely Built";1;FALSE;9.7862353232922;"Redon"
424;"Sparsely Built";1;206;"Open low";0.018994385710894;FALSE;5962.71666304639;"Redon"
483;"Sparsely Built";1;206;"Open low";0.018994385710894;FALSE;10.2008410893977;"Redon"
418;"Dense trees";NA;206;"Open low";0.018994385710894;FALSE;2.75543035357259;"Redon"
444;"Low plants";NA;206;"Open low";0.018994385710894;FALSE;4.81824455044989;"Redon"
424;"Sparsely Built";1;207;"Sparsely Built";1;TRUE;70.4212114270194;"Redon"
483;"Sparsely Built";1;207;"Sparsely Built";1;TRUE;39.617699907627;"Redon"
777;"Compact low";0.484218592160539;207;"Sparsely Built";1;FALSE;48.0692828400643;"Redon"
312;"Large low";NA;207;"Sparsely Built";1;FALSE;1.35984109144192;"Redon"
558;"Large low";NA;207;"Sparsely Built";1;FALSE;6.73216483036049;"Redon"
589;"Large low";NA;207;"Sparsely Built";1;FALSE;116.654646399358;"Redon"
461;"Bare rock paved";NA;207;"Sparsely Built";1;FALSE;790.964999997988;"Redon"
721;"Bare rock paved";NA;207;"Sparsely Built";1;FALSE;7.91054974542931;"Redon"
740;"Bare rock paved";NA;207;"Sparsely Built";1;FALSE;572.262540396303;"Redon"
444;"Low plants";NA;207;"Sparsely Built";1;FALSE;47128.7582393319;"Redon"
441;"Sparsely Built";1;211;"Sparsely Built";0.994618067427207;TRUE;3.69642473313434;"Redon"
477;"Sparsely Built";0.920165357842559;211;"Sparsely Built";0.994618067427207;TRUE;71078.3439093791;"Redon"
500;"Open low";0.238084361499886;211;"Sparsely Built";0.994618067427207;FALSE;36.5933745678849;"Redon"
523;"Sparsely Built";0.826851968025596;211;"Sparsely Built";0.994618067427207;TRUE;199.556302766083;"Redon"
531;"Sparsely Built";0.567013665405127;211;"Sparsely Built";0.994618067427207;TRUE;3.49797639426833;"Redon"
560;"Open mid";0.0098264733783637;211;"Sparsely Built";0.994618067427207;FALSE;32096.8937350172;"Redon"
562;"Sparsely Built";0.291669813158481;211;"Sparsely Built";0.994618067427207;TRUE;15.9562563862128;"Redon"
574;"Sparsely Built";0.81923609073883;211;"Sparsely Built";0.994618067427207;TRUE;20612.9671083985;"Redon"
592;"Open low";0.590610461121593;211;"Sparsely Built";0.994618067427207;FALSE;0.897728256415576;"Redon"
638;"Sparsely Built";0.0978120980482985;211;"Sparsely Built";0.994618067427207;TRUE;74.4101049824731;"Redon"
639;"Sparsely Built";0.296923294776662;211;"Sparsely Built";0.994618067427207;TRUE;4167.27000655973;"Redon"
662;"Sparsely Built";1;211;"Sparsely Built";0.994618067427207;TRUE;57.345620328706;"Redon"
708;"Sparsely Built";1;211;"Sparsely Built";0.994618067427207;TRUE;12.5017074327916;"Redon"
620;"Large low";NA;211;"Sparsely Built";0.994618067427207;FALSE;0.08313856238874;"Redon"
509;"Dense trees";NA;211;"Sparsely Built";0.994618067427207;FALSE;674.80424485635;"Redon"
525;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;3.93814999819733;"Redon"
540;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;1256.09351197944;"Redon"
596;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;190.949419771438;"Redon"
607;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;322.164999996312;"Redon"
611;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;228.970000002999;"Redon"
613;"Low plants";NA;211;"Sparsely Built";0.994618067427207;FALSE;227.866500006872;"Redon"
617;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;353.960199991008;"Redon"
619;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;16.4146000019391;"Redon"
624;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;17.2725000004575;"Redon"
625;"Dense trees";NA;211;"Sparsely Built";0.994618067427207;FALSE;2.53346282144776;"Redon"
636;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;27.0470999973404;"Redon"
654;"Low plants";NA;211;"Sparsely Built";0.994618067427207;FALSE;2.01213600009214;"Redon"
703;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;7.81634393860804;"Redon"
552;"Low plants";NA;211;"Sparsely Built";0.994618067427207;FALSE;9967.06899899337;"Redon"
507;"Scattered trees";NA;211;"Sparsely Built";0.994618067427207;FALSE;0.0215791854225245;"Redon"
520;"Dense trees";NA;211;"Sparsely Built";0.994618067427207;FALSE;2077.05900711038;"Redon"
726;"Bare rock paved";NA;211;"Sparsely Built";0.994618067427207;FALSE;23.58085915025;"Redon"
628;"Dense trees";NA;211;"Sparsely Built";0.994618067427207;FALSE;499.633993998927;"Redon"
399;"Scattered trees";NA;211;"Sparsely Built";0.994618067427207;FALSE;359.935643216595;"Redon"
424;"Sparsely Built";1;220;"Sparsely Built";0.629538325087819;TRUE;11.9628328932449;"Redon"
483;"Sparsely Built";1;220;"Sparsely Built";0.629538325087819;TRUE;14350.2798494932;"Redon"
558;"Large low";NA;220;"Sparsely Built";0.629538325087819;FALSE;17.6279697847785;"Redon"
418;"Dense trees";NA;220;"Sparsely Built";0.629538325087819;FALSE;158.671372025798;"Redon"
444;"Low plants";NA;220;"Sparsely Built";0.629538325087819;FALSE;69.3033027286638;"Redon"
441;"Sparsely Built";1;223;"Open low";0.724019866306409;FALSE;20.7183732273988;"Redon"
477;"Sparsely Built";0.920165357842559;223;"Open low";0.724019866306409;FALSE;4.05024659092305;"Redon"
497;"Open low";0.196115506076856;223;"Open low";0.724019866306409;TRUE;965.543349755928;"Redon"
499;"Open low";0.0782548445173729;223;"Open low";0.724019866306409;TRUE;275.12000000081;"Redon"
500;"Open low";0.238084361499886;223;"Open low";0.724019866306409;TRUE;12852.5840743796;"Redon"
531;"Sparsely Built";0.567013665405127;223;"Open low";0.724019866306409;FALSE;71.1126440213993;"Redon"
440;"Sparsely Built";0.666007687843215;230;"Open low";0.46569971183266;FALSE;46.904308855359;"Redon"
465;"Sparsely Built";1;230;"Open low";0.46569971183266;FALSE;3.93762556731235;"Redon"
518;"Sparsely Built";0.80577474521471;230;"Open low";0.46569971183266;FALSE;9923.30579895992;"Redon"
543;"Sparsely Built";0.564072656142617;230;"Open low";0.46569971183266;FALSE;12.0578319753986;"Redon"
544;"Large low";NA;230;"Open low";0.46569971183266;FALSE;0.00136239796120208;"Redon"
489;"Bare rock paved";NA;230;"Open low";0.46569971183266;FALSE;2.83574280270841;"Redon"
425;"Scattered trees";NA;230;"Open low";0.46569971183266;FALSE;28.2583306851811;"Redon"
453;"Sparsely Built";1;233;"Open low";0.257162252934841;FALSE;145.544072810124;"Redon"
477;"Sparsely Built";0.920165357842559;233;"Open low";0.257162252934841;FALSE;29.455895367958;"Redon"
500;"Open low";0.238084361499886;233;"Open low";0.257162252934841;TRUE;0.57259630470071;"Redon"
531;"Sparsely Built";0.567013665405127;233;"Open low";0.257162252934841;FALSE;10087.1900013424;"Redon"
562;"Sparsely Built";0.291669813158481;233;"Open low";0.257162252934841;FALSE;11160.9150776449;"Redon"
574;"Sparsely Built";0.81923609073883;233;"Open low";0.257162252934841;FALSE;42.4413115795251;"Redon"
592;"Open low";0.590610461121593;233;"Open low";0.257162252934841;TRUE;406.452271755552;"Redon"
748;"Open low";0.213118522713949;233;"Open low";0.257162252934841;TRUE;36.7103263473127;"Redon"
620;"Large low";NA;233;"Open low";0.257162252934841;FALSE;21784.3233311954;"Redon"
693;"Scattered trees";NA;233;"Open low";0.257162252934841;FALSE;12.4579280116595;"Redon"
440;"Sparsely Built";0.666007687843215;241;"Open low";0.258123622736349;FALSE;74.3945959559642;"Redon"
518;"Sparsely Built";0.80577474521471;241;"Open low";0.258123622736349;FALSE;69.4603991423501;"Redon"
543;"Sparsely Built";0.564072656142617;241;"Open low";0.258123622736349;FALSE;94902.390907051;"Redon"
674;"Open low";1;241;"Open low";0.258123622736349;TRUE;25.4231978892349;"Redon"
695;"Open low";0.665952915876931;241;"Open low";0.258123622736349;TRUE;34.4615421180497;"Redon"
541;"Large low";NA;241;"Open low";0.258123622736349;FALSE;274.405485048366;"Redon"
544;"Large low";NA;241;"Open low";0.258123622736349;FALSE;15767.998637624;"Redon"
580;"Dense trees";NA;241;"Open low";0.258123622736349;FALSE;125.827759053282;"Redon"
582;"Scattered trees";NA;241;"Open low";0.258123622736349;FALSE;19.253493410768;"Redon"
730;"Bare rock paved";NA;241;"Open low";0.258123622736349;FALSE;170.60998849824;"Redon"
425;"Scattered trees";NA;241;"Open low";0.258123622736349;FALSE;5.59083671285771;"Redon"
523;"Sparsely Built";0.826851968025596;247;"Sparsely Built";0.998045367059907;TRUE;12.6784775182296;"Redon"
626;"Sparsely Built";1;247;"Sparsely Built";0.998045367059907;TRUE;2234.4882594689;"Redon"
670;"Sparsely Built";1;247;"Sparsely Built";0.998045367059907;TRUE;19.2430198218208;"Redon"
714;"Sparsely Built";1;247;"Sparsely Built";0.998045367059907;TRUE;16.8291783938184;"Redon"
722;"Sparsely Built";0.586259777450432;247;"Sparsely Built";0.998045367059907;TRUE;45.083669981168;"Redon"
735;"Sparsely Built";0.80381368670231;247;"Sparsely Built";0.998045367059907;TRUE;43.7137519995849;"Redon"
503;"Dense trees";NA;247;"Sparsely Built";0.998045367059907;FALSE;843.823655648448;"Redon"
493;"Dense trees";NA;247;"Sparsely Built";0.998045367059907;FALSE;951.206926562649;"Redon"
642;"Dense trees";NA;247;"Sparsely Built";0.998045367059907;FALSE;3226.6204501372;"Redon"
507;"Scattered trees";NA;247;"Sparsely Built";0.998045367059907;FALSE;3.30583379045129;"Redon"
593;"Low plants";NA;247;"Sparsely Built";0.998045367059907;FALSE;10.5207252527107;"Redon"
551;"Low plants";NA;247;"Sparsely Built";0.998045367059907;FALSE;37905.625123499;"Redon"
558;"Large low";NA;253;"Open low";0.0606276060554452;FALSE;2.37630787375383;"Redon"
589;"Large low";NA;253;"Open low";0.0606276060554452;FALSE;36386.3892095042;"Redon"
418;"Dense trees";NA;253;"Open low";0.0606276060554452;FALSE;0.365884696075227;"Redon"
587;"Dense trees";NA;253;"Open low";0.0606276060554452;FALSE;291.333835165016;"Redon"
721;"Bare rock paved";NA;253;"Open low";0.0606276060554452;FALSE;0.25730218514218;"Redon"
444;"Low plants";NA;253;"Open low";0.0606276060554452;FALSE;75.9751868059539;"Redon"
574;"Sparsely Built";0.81923609073883;260;"Open low";0.722746863409091;FALSE;3.24187799874926;"Redon"
638;"Sparsely Built";0.0978120980482985;260;"Open low";0.722746863409091;FALSE;7416.52667213487;"Redon"
662;"Sparsely Built";1;260;"Open low";0.722746863409091;FALSE;8.2836297773174;"Redon"
620;"Large low";NA;260;"Open low";0.722746863409091;FALSE;50.1416678519454;"Redon"
939;"Sparsely Built";0.914899288590476;261;"Sparsely Built";1;TRUE;18.8075495623052;"Redon"
849;"Bare rock paved";NA;261;"Sparsely Built";1;FALSE;5.55496359348763;"Redon"
699;"Low plants";NA;261;"Sparsely Built";1;FALSE;58.0947691725887;"Redon"
853;"Low plants";NA;261;"Sparsely Built";1;FALSE;3.44648964598309;"Redon"
706;"Scattered trees";NA;261;"Sparsely Built";1;FALSE;80.0575353404274;"Redon"
746;"Scattered trees";NA;261;"Sparsely Built";1;FALSE;44766.8039589131;"Redon"
809;"Scattered trees";NA;261;"Sparsely Built";1;FALSE;41.4406355969986;"Redon"
560;"Open mid";0.0098264733783637;262;"Sparsely Built";1;FALSE;8.64976837674112;"Redon"
574;"Sparsely Built";0.81923609073883;262;"Sparsely Built";1;TRUE;3.97970198957773;"Redon"
638;"Sparsely Built";0.0978120980482985;262;"Sparsely Built";1;TRUE;68.3982228823152;"Redon"
662;"Sparsely Built";1;262;"Sparsely Built";1;TRUE;4251.55754217086;"Redon"
708;"Sparsely Built";1;262;"Sparsely Built";1;TRUE;0.475033851602348;"Redon"
747;"Sparsely Built";0.450134993225058;262;"Sparsely Built";1;TRUE;40.4764135437727;"Redon"
750;"Open low";0.865935720198607;262;"Sparsely Built";1;FALSE;53.0197395258583;"Redon"
620;"Large low";NA;262;"Sparsely Built";1;FALSE;28.3517418201081;"Redon"
749;"Scattered trees";NA;262;"Sparsely Built";1;FALSE;1032.37732715748;"Redon"
726;"Bare rock paved";NA;262;"Sparsely Built";1;FALSE;697.166501415428;"Redon"
693;"Scattered trees";NA;262;"Sparsely Built";1;FALSE;5961.80267675361;"Redon"
670;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;TRUE;15.7289747281757;"Redon"
708;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;TRUE;129.183162655681;"Redon"
714;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;TRUE;35547.8690857972;"Redon"
732;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;TRUE;106.298423450389;"Redon"
854;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;TRUE;27.1781842464115;"Redon"
902;"Scattered trees";NA;266;"Sparsely Built";0.610508161791149;FALSE;0.41451841685921;"Redon"
822;"Bare rock paved";NA;266;"Sparsely Built";0.610508161791149;FALSE;2302.61707077734;"Redon"
831;"Low plants";NA;266;"Sparsely Built";0.610508161791149;FALSE;0.70308758156898;"Redon"
551;"Low plants";NA;266;"Sparsely Built";0.610508161791149;FALSE;11.5113811939664;"Redon"
653;"Open low";0.242483851659319;267;"Open low";0.629941844950683;TRUE;6551.23157838712;"Redon"
668;"Open low";0.301392971999253;267;"Open low";0.629941844950683;TRUE;4633.29851617001;"Redon"
674;"Open low";1;267;"Open low";0.629941844950683;TRUE;16.6613451967364;"Redon"
695;"Open low";0.665952915876931;267;"Open low";0.629941844950683;TRUE;7037.44321526261;"Redon"
541;"Large low";NA;267;"Open low";0.629941844950683;FALSE;40.3820882246946;"Redon"
548;"Large low";NA;267;"Open low";0.629941844950683;FALSE;12.5919070728705;"Redon"
578;"Large low";NA;267;"Open low";0.629941844950683;FALSE;2.45859099365771;"Redon"
652;"Bare rock paved";NA;267;"Open low";0.629941844950683;FALSE;36.9746999639174;"Redon"
659;"Bare rock paved";NA;267;"Open low";0.629941844950683;FALSE;40.6806622627191;"Redon"
678;"Bare rock paved";NA;267;"Open low";0.629941844950683;FALSE;160.245820926735;"Redon"
690;"Bare rock paved";NA;267;"Open low";0.629941844950683;FALSE;331.938836909132;"Redon"
730;"Bare rock paved";NA;267;"Open low";0.629941844950683;FALSE;110.106282965513;"Redon"
523;"Sparsely Built";0.826851968025596;268;"Sparsely Built";1;TRUE;111.472138029474;"Redon"
560;"Open mid";0.0098264733783637;268;"Sparsely Built";1;FALSE;1.74684662108484;"Redon"
639;"Sparsely Built";0.296923294776662;268;"Sparsely Built";1;TRUE;13.3380872010021;"Redon"
708;"Sparsely Built";1;268;"Sparsely Built";1;TRUE;55573.9931062562;"Redon"
714;"Sparsely Built";1;268;"Sparsely Built";1;TRUE;29.7834424058674;"Redon"
722;"Sparsely Built";0.586259777450432;268;"Sparsely Built";1;TRUE;13325.3942090044;"Redon"
735;"Sparsely Built";0.80381368670231;268;"Sparsely Built";1;TRUE;21610.4071255932;"Redon"
747;"Sparsely Built";0.450134993225058;268;"Sparsely Built";1;TRUE;209.974485082785;"Redon"
764;"Open low";0.810766741865;268;"Sparsely Built";1;FALSE;8.60302526602754;"Redon"
780;"Sparsely Built";0.0916939213556425;268;"Sparsely Built";1;TRUE;5497.76713528167;"Redon"
798;"Sparsely Built";1;268;"Sparsely Built";1;TRUE;90.8865673576947;"Redon"
703;"Bare rock paved";NA;268;"Sparsely Built";1;FALSE;481.001606555888;"Redon"
736;"Bare rock paved";NA;268;"Sparsely Built";1;FALSE;17.9383336511673;"Redon"
799;"Dense trees";NA;268;"Sparsely Built";1;FALSE;13.840044783763;"Redon"
715;"Dense trees";NA;268;"Sparsely Built";1;FALSE;20587.1836952452;"Redon"
551;"Low plants";NA;268;"Sparsely Built";1;FALSE;41.2027316699387;"Redon"
670;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;TRUE;15.0741139331367;"Redon"
714;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;TRUE;6.9190560101415;"Redon"
732;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;TRUE;34171.4666507835;"Redon"
1049;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;TRUE;3.54049387406576;"Redon"
1051;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;TRUE;35.4415002985625;"Redon"
902;"Scattered trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;99.7925309903512;"Redon"
957;"Low plants";NA;270;"Sparsely Built";0.942512886999642;FALSE;7.22330844431417;"Redon"
962;"Low plants";NA;270;"Sparsely Built";0.942512886999642;FALSE;1028.47894899946;"Redon"
975;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;597.729799993613;"Redon"
980;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;FALSE;595.511061421435;"Redon"
992;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;FALSE;651.441407933889;"Redon"
1020;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;3967.18535410706;"Redon"
1035;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;FALSE;112.658205306579;"Redon"
742;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;2894.10239784984;"Redon"
768;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;5150.89467575069;"Redon"
993;"Low plants";NA;270;"Sparsely Built";0.942512886999642;FALSE;1.32664412679151;"Redon"
822;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;FALSE;37.424418151204;"Redon"
919;"Low plants";NA;270;"Sparsely Built";0.942512886999642;FALSE;1.28898000111803;"Redon"
1097;"Scattered trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;1.42145640746458;"Redon"
1125;"Low plants";NA;270;"Sparsely Built";0.942512886999642;FALSE;18.3460644246079;"Redon"
948;"Low plants";NA;270;"Sparsely Built";0.942512886999642;FALSE;39821.1113483873;"Redon"
991;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;FALSE;184.756974817603;"Redon"
668;"Open low";0.301392971999253;272;"Open low";0.197460688003698;TRUE;17.236483822111;"Redon"
674;"Open low";1;272;"Open low";0.197460688003698;TRUE;3977.32930516591;"Redon"
695;"Open low";0.665952915876931;272;"Open low";0.197460688003698;TRUE;74.9602426420897;"Redon"
541;"Large low";NA;272;"Open low";0.197460688003698;FALSE;11.4517599572428;"Redon"
690;"Bare rock paved";NA;272;"Open low";0.197460688003698;FALSE;16.9411630849354;"Redon"
724;"Sparsely Built";0.76939248388338;277;"Sparsely Built";0.942603365174284;TRUE;23382.157496606;"Redon"
766;"Open low";0.588184586148547;277;"Sparsely Built";0.942603365174284;FALSE;42.4951398858102;"Redon"
777;"Compact low";0.484218592160539;277;"Sparsely Built";0.942603365174284;FALSE;15.2305726513732;"Redon"
589;"Large low";NA;277;"Sparsely Built";0.942603365174284;FALSE;126.726526034996;"Redon"
