"ID_RSU";"LCZ_PRIMARY";"LCZ_UNIQUENESS_VALUE";"ID_RSU.1";"LCZ_PRIMARY.1";"LCZ_UNIQUENESS_VALUE.1";"area";"agree";"location"
706;"Scattered trees";NA;261;"Sparsely Built";1;80.0575353404274;FALSE;"Redon"
746;"Scattered trees";NA;261;"Sparsely Built";1;44766.8039589131;FALSE;"Redon"
809;"Scattered trees";NA;261;"Sparsely Built";1;41.4406355969986;FALSE;"Redon"
560;"Open mid";0.0098264733783637;262;"Sparsely Built";1;8.64976837674112;FALSE;"Redon"
574;"Sparsely Built";0.81923609073883;262;"Sparsely Built";1;3.97970198957773;TRUE;"Redon"
638;"Sparsely Built";0.0978120980482985;262;"Sparsely Built";1;68.3982228823152;TRUE;"Redon"
662;"Sparsely Built";1;262;"Sparsely Built";1;4251.55754217086;TRUE;"Redon"
708;"Sparsely Built";1;262;"Sparsely Built";1;0.475033851602348;TRUE;"Redon"
747;"Sparsely Built";0.450134993225058;262;"Sparsely Built";1;40.4764135437727;TRUE;"Redon"
750;"Open low";0.865935720198607;262;"Sparsely Built";1;53.0197395258583;FALSE;"Redon"
620;"Large low";NA;262;"Sparsely Built";1;28.3517418201081;FALSE;"Redon"
749;"Scattered trees";NA;262;"Sparsely Built";1;1032.37732715748;FALSE;"Redon"
726;"Bare rock paved";NA;262;"Sparsely Built";1;697.166501415428;FALSE;"Redon"
693;"Scattered trees";NA;262;"Sparsely Built";1;5961.80267675361;FALSE;"Redon"
670;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;15.7289747281757;TRUE;"Redon"
708;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;129.183162655681;TRUE;"Redon"
714;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;35547.8690857972;TRUE;"Redon"
732;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;106.298423450389;TRUE;"Redon"
854;"Sparsely Built";1;266;"Sparsely Built";0.610508161791149;27.1781842464115;TRUE;"Redon"
902;"Scattered trees";NA;266;"Sparsely Built";0.610508161791149;0.41451841685921;FALSE;"Redon"
